configName      Platooning
iniFile         omnetpp.ini
processID       3515
runID           Platooning-0-20191111-22:34:09-3515
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-11-11 22:34:09.895
endDateTime     2019-11-11 22:35:04.895
duration        0 hour, 0 minute, 54 second


index          timestamp      vehId          pltMode        pltId          pltDepth       pltSize        pltOptSize     pltMaxSize     
19             0.70           veh            3              veh            0              4              4              10             
19             0.70           veh.1          3              veh            1              -              -              -              
19             0.70           veh.2          3              veh            2              -              -              -              
19             0.70           veh.3          3              veh            3              -              -              -              

20             0.70           veh.4          3              veh.4          0              1              4              10             

21             0.70           veh1           3              veh1           0              4              4              10             
21             0.70           veh1.1         3              veh1           1              -              -              -              
21             0.70           veh1.2         3              veh1           2              -              -              -              
21             0.70           veh1.3         3              veh1           3              -              -              -              

22             0.70           veh1.4         3              veh1.4         0              1              4              10             

23             0.80           veh            3              veh            0              4              4              10             
23             0.80           veh.1          3              veh            1              -              -              -              
23             0.80           veh.2          3              veh            2              -              -              -              
23             0.80           veh.3          3              veh            3              -              -              -              

24             0.80           veh.4          3              veh.4          0              1              4              10             

25             0.80           veh1           3              veh1           0              4              4              10             
25             0.80           veh1.1         3              veh1           1              -              -              -              
25             0.80           veh1.2         3              veh1           2              -              -              -              
25             0.80           veh1.3         3              veh1           3              -              -              -              

26             0.80           veh1.4         3              veh1.4         0              1              4              10             

27             0.90           veh            3              veh            0              4              4              10             
27             0.90           veh.1          3              veh            1              -              -              -              
27             0.90           veh.2          3              veh            2              -              -              -              
27             0.90           veh.3          3              veh            3              -              -              -              

28             0.90           veh.4          3              veh.4          0              1              4              10             

29             0.90           veh1           3              veh1           0              4              4              10             
29             0.90           veh1.1         3              veh1           1              -              -              -              
29             0.90           veh1.2         3              veh1           2              -              -              -              
29             0.90           veh1.3         3              veh1           3              -              -              -              

30             0.90           veh1.4         3              veh1.4         0              1              4              10             

31             1.00           veh            3              veh            0              4              4              10             
31             1.00           veh.1          3              veh            1              -              -              -              
31             1.00           veh.2          3              veh            2              -              -              -              
31             1.00           veh.3          3              veh            3              -              -              -              

32             1.00           veh.4          3              veh.4          0              1              4              10             

33             1.00           veh1           3              veh1           0              4              4              10             
33             1.00           veh1.1         3              veh1           1              -              -              -              
33             1.00           veh1.2         3              veh1           2              -              -              -              
33             1.00           veh1.3         3              veh1           3              -              -              -              

34             1.00           veh1.4         3              veh1.4         0              1              4              10             

35             1.10           veh            3              veh            0              4              4              10             
35             1.10           veh.1          3              veh            1              -              -              -              
35             1.10           veh.2          3              veh            2              -              -              -              
35             1.10           veh.3          3              veh            3              -              -              -              

36             1.10           veh.4          3              veh.4          0              1              4              10             

37             1.10           veh1           3              veh1           0              4              4              10             
37             1.10           veh1.1         3              veh1           1              -              -              -              
37             1.10           veh1.2         3              veh1           2              -              -              -              
37             1.10           veh1.3         3              veh1           3              -              -              -              

38             1.10           veh1.4         3              veh1.4         0              1              4              10             

39             1.20           veh            3              veh            0              4              4              10             
39             1.20           veh.1          3              veh            1              -              -              -              
39             1.20           veh.2          3              veh            2              -              -              -              
39             1.20           veh.3          3              veh            3              -              -              -              

40             1.20           veh.4          3              veh.4          0              1              4              10             

41             1.20           veh1           3              veh1           0              4              4              10             
41             1.20           veh1.1         3              veh1           1              -              -              -              
41             1.20           veh1.2         3              veh1           2              -              -              -              
41             1.20           veh1.3         3              veh1           3              -              -              -              

42             1.20           veh1.4         3              veh1.4         0              1              4              10             

43             1.30           veh            3              veh            0              4              4              10             
43             1.30           veh.1          3              veh            1              -              -              -              
43             1.30           veh.2          3              veh            2              -              -              -              
43             1.30           veh.3          3              veh            3              -              -              -              

44             1.30           veh.4          3              veh.4          0              1              4              10             

45             1.30           veh1           3              veh1           0              4              4              10             
45             1.30           veh1.1         3              veh1           1              -              -              -              
45             1.30           veh1.2         3              veh1           2              -              -              -              
45             1.30           veh1.3         3              veh1           3              -              -              -              

46             1.30           veh1.4         3              veh1.4         0              1              4              10             

47             1.40           veh            3              veh            0              4              4              10             
47             1.40           veh.1          3              veh            1              -              -              -              
47             1.40           veh.2          3              veh            2              -              -              -              
47             1.40           veh.3          3              veh            3              -              -              -              

48             1.40           veh.4          3              veh.4          0              1              4              10             

49             1.40           veh1           3              veh1           0              4              4              10             
49             1.40           veh1.1         3              veh1           1              -              -              -              
49             1.40           veh1.2         3              veh1           2              -              -              -              
49             1.40           veh1.3         3              veh1           3              -              -              -              

50             1.40           veh1.4         3              veh1.4         0              1              4              10             

51             1.50           veh            3              veh            0              4              4              10             
51             1.50           veh.1          3              veh            1              -              -              -              
51             1.50           veh.2          3              veh            2              -              -              -              
51             1.50           veh.3          3              veh            3              -              -              -              

52             1.50           veh.4          3              veh.4          0              1              4              10             

53             1.50           veh1           3              veh1           0              4              4              10             
53             1.50           veh1.1         3              veh1           1              -              -              -              
53             1.50           veh1.2         3              veh1           2              -              -              -              
53             1.50           veh1.3         3              veh1           3              -              -              -              

54             1.50           veh1.4         3              veh1.4         0              1              4              10             

55             1.60           veh            3              veh            0              4              4              10             
55             1.60           veh.1          3              veh            1              -              -              -              
55             1.60           veh.2          3              veh            2              -              -              -              
55             1.60           veh.3          3              veh            3              -              -              -              

56             1.60           veh.4          3              veh.4          0              1              4              10             

57             1.60           veh1           3              veh1           0              4              4              10             
57             1.60           veh1.1         3              veh1           1              -              -              -              
57             1.60           veh1.2         3              veh1           2              -              -              -              
57             1.60           veh1.3         3              veh1           3              -              -              -              

58             1.60           veh1.4         3              veh1.4         0              1              4              10             

59             1.70           veh            3              veh            0              4              4              10             
59             1.70           veh.1          3              veh            1              -              -              -              
59             1.70           veh.2          3              veh            2              -              -              -              
59             1.70           veh.3          3              veh            3              -              -              -              

60             1.70           veh.4          3              veh.4          0              1              4              10             

61             1.70           veh1           3              veh1           0              4              4              10             
61             1.70           veh1.1         3              veh1           1              -              -              -              
61             1.70           veh1.2         3              veh1           2              -              -              -              
61             1.70           veh1.3         3              veh1           3              -              -              -              

62             1.70           veh1.4         3              veh1.4         0              1              4              10             

63             1.80           veh            3              veh            0              4              4              10             
63             1.80           veh.1          3              veh            1              -              -              -              
63             1.80           veh.2          3              veh            2              -              -              -              
63             1.80           veh.3          3              veh            3              -              -              -              

64             1.80           veh.4          3              veh.4          0              1              4              10             

65             1.80           veh1           3              veh1           0              4              4              10             
65             1.80           veh1.1         3              veh1           1              -              -              -              
65             1.80           veh1.2         3              veh1           2              -              -              -              
65             1.80           veh1.3         3              veh1           3              -              -              -              

66             1.80           veh1.4         3              veh1.4         0              1              4              10             

67             1.90           veh            3              veh            0              4              4              10             
67             1.90           veh.1          3              veh            1              -              -              -              
67             1.90           veh.2          3              veh            2              -              -              -              
67             1.90           veh.3          3              veh            3              -              -              -              

68             1.90           veh.4          3              veh.4          0              1              4              10             

69             1.90           veh1           3              veh1           0              4              4              10             
69             1.90           veh1.1         3              veh1           1              -              -              -              
69             1.90           veh1.2         3              veh1           2              -              -              -              
69             1.90           veh1.3         3              veh1           3              -              -              -              

70             1.90           veh1.4         3              veh1.4         0              1              4              10             

71             2.00           veh            3              veh            0              4              4              10             
71             2.00           veh.1          3              veh            1              -              -              -              
71             2.00           veh.2          3              veh            2              -              -              -              
71             2.00           veh.3          3              veh            3              -              -              -              

72             2.00           veh.4          3              veh.4          0              1              4              10             

73             2.00           veh1           3              veh1           0              4              4              10             
73             2.00           veh1.1         3              veh1           1              -              -              -              
73             2.00           veh1.2         3              veh1           2              -              -              -              
73             2.00           veh1.3         3              veh1           3              -              -              -              

74             2.00           veh1.4         3              veh1.4         0              1              4              10             

75             2.10           veh            3              veh            0              4              4              10             
75             2.10           veh.1          3              veh            1              -              -              -              
75             2.10           veh.2          3              veh            2              -              -              -              
75             2.10           veh.3          3              veh            3              -              -              -              

76             2.10           veh.4          3              veh.4          0              1              4              10             

77             2.10           veh1           3              veh1           0              4              4              10             
77             2.10           veh1.1         3              veh1           1              -              -              -              
77             2.10           veh1.2         3              veh1           2              -              -              -              
77             2.10           veh1.3         3              veh1           3              -              -              -              

78             2.10           veh1.4         3              veh1.4         0              1              4              10             

79             2.20           veh            3              veh            0              4              4              10             
79             2.20           veh.1          3              veh            1              -              -              -              
79             2.20           veh.2          3              veh            2              -              -              -              
79             2.20           veh.3          3              veh            3              -              -              -              

80             2.20           veh.4          3              veh.4          0              1              4              10             

81             2.20           veh1           3              veh1           0              4              4              10             
81             2.20           veh1.1         3              veh1           1              -              -              -              
81             2.20           veh1.2         3              veh1           2              -              -              -              
81             2.20           veh1.3         3              veh1           3              -              -              -              

82             2.20           veh1.4         3              veh1.4         0              1              4              10             

83             2.30           veh            3              veh            0              4              4              10             
83             2.30           veh.1          3              veh            1              -              -              -              
83             2.30           veh.2          3              veh            2              -              -              -              
83             2.30           veh.3          3              veh            3              -              -              -              

84             2.30           veh.4          3              veh.4          0              1              4              10             

85             2.30           veh1           3              veh1           0              4              4              10             
85             2.30           veh1.1         3              veh1           1              -              -              -              
85             2.30           veh1.2         3              veh1           2              -              -              -              
85             2.30           veh1.3         3              veh1           3              -              -              -              

86             2.30           veh1.4         3              veh1.4         0              1              4              10             

87             2.40           veh            3              veh            0              4              4              10             
87             2.40           veh.1          3              veh            1              -              -              -              
87             2.40           veh.2          3              veh            2              -              -              -              
87             2.40           veh.3          3              veh            3              -              -              -              

88             2.40           veh.4          3              veh.4          0              1              4              10             

89             2.40           veh1           3              veh1           0              4              4              10             
89             2.40           veh1.1         3              veh1           1              -              -              -              
89             2.40           veh1.2         3              veh1           2              -              -              -              
89             2.40           veh1.3         3              veh1           3              -              -              -              

90             2.40           veh1.4         3              veh1.4         0              1              4              10             

91             2.50           veh            3              veh            0              4              4              10             
91             2.50           veh.1          3              veh            1              -              -              -              
91             2.50           veh.2          3              veh            2              -              -              -              
91             2.50           veh.3          3              veh            3              -              -              -              

92             2.50           veh.4          3              veh.4          0              1              4              10             

93             2.50           veh1           3              veh1           0              4              4              10             
93             2.50           veh1.1         3              veh1           1              -              -              -              
93             2.50           veh1.2         3              veh1           2              -              -              -              
93             2.50           veh1.3         3              veh1           3              -              -              -              

94             2.50           veh1.4         3              veh1.4         0              1              4              10             

95             2.60           veh            3              veh            0              4              4              10             
95             2.60           veh.1          3              veh            1              -              -              -              
95             2.60           veh.2          3              veh            2              -              -              -              
95             2.60           veh.3          3              veh            3              -              -              -              

96             2.60           veh.4          3              veh.4          0              1              4              10             

97             2.60           veh1           3              veh1           0              4              4              10             
97             2.60           veh1.1         3              veh1           1              -              -              -              
97             2.60           veh1.2         3              veh1           2              -              -              -              
97             2.60           veh1.3         3              veh1           3              -              -              -              

98             2.60           veh1.4         3              veh1.4         0              1              4              10             

99             2.70           veh            3              veh            0              4              4              10             
99             2.70           veh.1          3              veh            1              -              -              -              
99             2.70           veh.2          3              veh            2              -              -              -              
99             2.70           veh.3          3              veh            3              -              -              -              

100            2.70           veh.4          3              veh.4          0              1              4              10             

101            2.70           veh1           3              veh1           0              4              4              10             
101            2.70           veh1.1         3              veh1           1              -              -              -              
101            2.70           veh1.2         3              veh1           2              -              -              -              
101            2.70           veh1.3         3              veh1           3              -              -              -              

102            2.70           veh1.4         3              veh1.4         0              1              4              10             

103            2.80           veh            3              veh            0              4              4              10             
103            2.80           veh.1          3              veh            1              -              -              -              
103            2.80           veh.2          3              veh            2              -              -              -              
103            2.80           veh.3          3              veh            3              -              -              -              

104            2.80           veh.4          3              veh.4          0              1              4              10             

105            2.80           veh1           3              veh1           0              4              4              10             
105            2.80           veh1.1         3              veh1           1              -              -              -              
105            2.80           veh1.2         3              veh1           2              -              -              -              
105            2.80           veh1.3         3              veh1           3              -              -              -              

106            2.80           veh1.4         3              veh1.4         0              1              4              10             

107            2.90           veh            3              veh            0              4              4              10             
107            2.90           veh.1          3              veh            1              -              -              -              
107            2.90           veh.2          3              veh            2              -              -              -              
107            2.90           veh.3          3              veh            3              -              -              -              

108            2.90           veh.4          3              veh.4          0              1              4              10             

109            2.90           veh1           3              veh1           0              4              4              10             
109            2.90           veh1.1         3              veh1           1              -              -              -              
109            2.90           veh1.2         3              veh1           2              -              -              -              
109            2.90           veh1.3         3              veh1           3              -              -              -              

110            2.90           veh1.4         3              veh1.4         0              1              4              10             

111            3.00           veh            3              veh            0              4              4              10             
111            3.00           veh.1          3              veh            1              -              -              -              
111            3.00           veh.2          3              veh            2              -              -              -              
111            3.00           veh.3          3              veh            3              -              -              -              

112            3.00           veh.4          3              veh.4          0              1              4              10             

113            3.00           veh1           3              veh1           0              4              4              10             
113            3.00           veh1.1         3              veh1           1              -              -              -              
113            3.00           veh1.2         3              veh1           2              -              -              -              
113            3.00           veh1.3         3              veh1           3              -              -              -              

114            3.00           veh1.4         3              veh1.4         0              1              4              10             

115            3.10           veh            3              veh            0              4              4              10             
115            3.10           veh.1          3              veh            1              -              -              -              
115            3.10           veh.2          3              veh            2              -              -              -              
115            3.10           veh.3          3              veh            3              -              -              -              

116            3.10           veh.4          3              veh.4          0              1              4              10             

117            3.10           veh1           3              veh1           0              4              4              10             
117            3.10           veh1.1         3              veh1           1              -              -              -              
117            3.10           veh1.2         3              veh1           2              -              -              -              
117            3.10           veh1.3         3              veh1           3              -              -              -              

118            3.10           veh1.4         3              veh1.4         0              1              4              10             

119            3.20           veh            3              veh            0              4              4              10             
119            3.20           veh.1          3              veh            1              -              -              -              
119            3.20           veh.2          3              veh            2              -              -              -              
119            3.20           veh.3          3              veh            3              -              -              -              

120            3.20           veh.4          3              veh.4          0              1              4              10             

121            3.20           veh1           3              veh1           0              4              4              10             
121            3.20           veh1.1         3              veh1           1              -              -              -              
121            3.20           veh1.2         3              veh1           2              -              -              -              
121            3.20           veh1.3         3              veh1           3              -              -              -              

122            3.20           veh1.4         3              veh1.4         0              1              4              10             

123            3.30           veh            3              veh            0              4              4              10             
123            3.30           veh.1          3              veh            1              -              -              -              
123            3.30           veh.2          3              veh            2              -              -              -              
123            3.30           veh.3          3              veh            3              -              -              -              

124            3.30           veh.4          3              veh.4          0              1              4              10             

125            3.30           veh1           3              veh1           0              4              4              10             
125            3.30           veh1.1         3              veh1           1              -              -              -              
125            3.30           veh1.2         3              veh1           2              -              -              -              
125            3.30           veh1.3         3              veh1           3              -              -              -              

126            3.30           veh1.4         3              veh1.4         0              1              4              10             

127            3.40           veh            3              veh            0              4              4              10             
127            3.40           veh.1          3              veh            1              -              -              -              
127            3.40           veh.2          3              veh            2              -              -              -              
127            3.40           veh.3          3              veh            3              -              -              -              

128            3.40           veh.4          3              veh.4          0              1              4              10             

129            3.40           veh1           3              veh1           0              4              4              10             
