configName      Platooning
iniFile         omnetpp.ini
processID       4200
runID           Platooning-0-20191111-23:09:40-4200
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-11-11 23:09:40.259
endDateTime     2019-11-11 23:10:28.259
duration        0 hour, 0 minute, 48 second


timeStep    vehId          fromState                     toState                       commandSent    receiverId     senderPltId    receiverPltId    maneuverStartEnd 
25.15       veh1           state_makeItFreeAgent         state_waitForAck              CHANGE_PL      veh1.2         veh1           veh1             -                

25.15       veh1.2         state_waitForCHANGEPL         state_sendingACK              -              -              -              -                -                
25.15       veh1.2         state_sendingACK              state_waitForSplitDone        ACK            veh1           veh1.2         veh1.2           -                

25.21       veh1           state_waitForAck              state_splitDone               -              -              -              -                -                
25.21       veh1           state_splitDone               state_platoonLeader           CHANGE_Tg      multicast      veh1           veh1             -                
25.21       veh1           state_splitDone               state_platoonLeader           SPLIT_DONE     veh1.2         veh1           veh1             -                

25.24       veh1.2         state_waitForSplitDone        state_waitForGap              -              -              -              -                -                

28.94       veh1.2         state_waitForGap              state_platoonLeader           GAP_CREATED    veh1           veh1.2         veh1             Split_End        

29.00       veh1.2         state_platoonLeader           state_idle                    -              -              -              -                FLeave_End       

45.00       veh.4          state_platoonLeader           state_waitForBeacon           -              -              -              -                -                

45.06       veh.4          state_waitForBeacon           state_sendMergeReq            -              -              -              -                -                
45.06       veh.4          state_sendMergeReq            state_waitForMergeReply       MERGE_REQ      veh            veh.4          veh              Merge_Request    

45.07       veh            state_platoonLeader           state_sendMergeAccept         -              -              -              -                -                
45.07       veh            state_sendMergeAccept         state_waitForMergeDone        MERGE_ACCEPT   veh.4          veh            veh.4            -                

45.08       veh.4          state_waitForMergeReply       state_mergeAccepted           -              -              -              -                Merge_Start      
45.08       veh.4          state_mergeAccepted           state_waitForCatchup          -              -              -              -                -                

48.08       veh.4          state_waitForCatchup          state_notifyFollowers         -              -              -              -                -                
48.08       veh.4          state_notifyFollowers         state_waitForAllAcks          CHANGE_PL      multicast      veh.4          veh              -                

48.15       veh.5          state_platoonFollower         state_platoonFollower         ACK            veh.4          veh            veh.4            -                

48.23       veh.4          state_waitForAllAcks          state_sendMergeDone           -              -              -              -                -                
48.23       veh.4          state_sendMergeDone           state_platoonFollower         MERGE_DONE     veh            veh            veh              Merge_End        

48.32       veh            state_waitForMergeDone        state_mergeDone               -              -              -              -                -                
48.32       veh            state_mergeDone               state_platoonLeader           CHANGE_Tg      multicast      veh            veh              -                

49.67       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
49.67       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

49.77       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
49.77       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

49.87       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
49.87       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

49.97       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
49.97       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

50.07       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
50.07       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

50.17       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
50.17       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

50.27       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
50.27       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

50.37       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
50.37       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

50.47       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
50.47       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

50.57       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
50.57       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

50.67       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
50.67       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

50.77       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
50.77       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

50.87       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
50.87       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

50.97       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
50.97       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

51.07       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
51.07       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

51.17       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
51.17       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

51.27       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
51.27       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

51.37       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
51.37       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

51.47       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
51.47       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

51.57       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
51.57       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

51.67       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
51.67       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

51.77       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
51.77       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

51.87       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
51.87       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

51.97       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
51.97       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

52.07       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
52.07       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

52.17       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
52.17       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

52.27       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
52.27       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

52.37       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
52.37       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

52.47       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
52.47       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

52.57       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
52.57       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

52.67       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
52.67       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

52.77       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
52.77       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

52.87       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
52.87       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

52.97       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
52.97       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

53.07       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
53.07       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

53.17       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
53.17       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

53.27       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
53.27       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

53.37       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
53.37       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

53.47       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
53.47       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

53.57       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
53.57       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

53.67       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
53.67       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

53.77       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
53.77       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

53.87       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
53.87       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

53.97       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
53.97       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

54.07       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
54.07       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

54.17       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
54.17       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

54.27       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
54.27       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

54.37       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
54.37       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

54.47       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
54.47       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

54.57       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
54.57       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

54.67       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
54.67       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

54.77       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
54.77       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

54.87       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
54.87       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

54.97       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
54.97       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

55.07       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
55.07       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

55.17       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
55.17       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

55.27       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
55.27       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

55.37       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
55.37       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

55.47       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
55.47       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

55.57       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
55.57       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

55.67       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
55.67       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

55.77       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
55.77       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

55.87       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
55.87       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

55.97       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
55.97       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

56.07       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
56.07       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

56.17       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
56.17       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

56.27       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
56.27       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

56.37       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
56.37       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

56.47       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
56.47       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

56.57       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
56.57       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

56.67       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
56.67       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

56.77       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
56.77       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

56.87       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
56.87       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

56.97       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
56.97       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

57.07       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
57.07       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

57.17       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
57.17       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

57.27       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
57.27       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

57.37       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
57.37       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

57.47       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
57.47       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

57.57       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
57.57       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

57.67       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
57.67       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

57.77       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
57.77       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

57.87       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
57.87       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

57.97       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
57.97       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

58.07       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
58.07       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

58.17       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
58.17       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

58.27       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
58.27       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

58.37       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
58.37       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

58.47       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
58.47       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

58.57       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
58.57       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

58.67       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
58.67       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

58.77       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
58.77       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

58.87       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
58.87       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

58.97       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
58.97       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

59.07       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
59.07       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

59.17       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
59.17       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

59.27       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
59.27       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

59.37       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
59.37       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

59.47       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
59.47       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

59.57       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
59.57       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

59.67       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
59.67       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

59.77       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
59.77       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

59.87       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
59.87       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

59.97       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
59.97       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

60.07       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
60.07       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

60.17       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
60.17       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

60.27       veh1           state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
60.27       veh1           state_sendMergeReq            state_platoonLeader           -              -              -              -                -                
